precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.25930000000000003,0.1657161672657769,0.18880313241098162,0.2148373015873016,0.25088537904789754,0.21747598990346395,0.18492524697524698,0.2959423327173865,0.21585321035937965,1,1
0.2533,0.16123551428156357,0.1838441662340756,0.21263730158730157,0.24731033760028576,0.21475193825925273,0.18452524697524697,0.29538800570064533,0.21546887838154627,1,2
0.2553,0.16239316789971317,0.1850878528461678,0.2158373015873016,0.25184361076286305,0.21862791627538097,0.18439191364191368,0.296032614846927,0.21557029651956097,1,3
0.25010000000000004,0.15985213099818027,0.1818311960548852,0.2084373015873016,0.24248539322062004,0.2104779154066418,0.18012524697524696,0.2888041405032353,0.2103958902677742,1,4
0.2473,0.15747655000023084,0.17924367771928507,0.2088373015873016,0.24177841261952177,0.21031691200008723,0.18119191364191362,0.2901484342182249,0.21152197710582407,1,5
0.2577,0.1621864218277497,0.1856397619579053,0.21183730158730157,0.2450460248090851,0.21332963570120234,0.18319191364191365,0.29380078911606033,0.21405664563611584,1,6
0.2661,0.16897862067350894,0.19327072452557198,0.21783730158730158,0.25456899913151765,0.22065503269215686,0.1862585803085803,0.297962863261958,0.2173748987856704,1,7
0.2465,0.1593253329454231,0.18047241051040175,0.20963730158730157,0.2437303369364616,0.21169406259965612,0.18132524697524696,0.2915433669488556,0.2120899180907185,1,8
0.2509,0.16085124046869909,0.18289211025076849,0.2118373015873016,0.24601695365091178,0.2138750556141382,0.184125246975247,0.29505858565675164,0.2150213721933883,1,9
0.25089999999999996,0.15984664506410365,0.182214714408201,0.21363730158730157,0.2500982415236857,0.21665762235469901,0.1830585803085803,0.29374329486738965,0.21394804743263826,1,10
0.2549,0.16246302114289396,0.18512946212006942,0.21283730158730158,0.24837493868273583,0.2154613764219825,0.1830585803085803,0.29367449416643787,0.21389671071898897,1,11
0.2557,0.16174106361997734,0.1849403431100008,0.2062373015873016,0.24172900221179935,0.2090993732793438,0.17865858030858034,0.28803369356398023,0.20908661156020752,1,12
0.2521,0.16052581009685934,0.18289778651153626,0.2114373015873016,0.24455398715391985,0.213030447877713,0.1822585803085803,0.29194778837284224,0.21281926430921458,2,1
0.2461,0.15762424984940127,0.17889007652859407,0.2046373015873016,0.23852369443621294,0.20675365015470273,0.17985858030858032,0.2882485664878786,0.2099655579855854,2,2
0.25770000000000004,0.16435337147609322,0.1872755471605481,0.21003730158730158,0.24420925700446833,0.21199147762446333,0.183725246975247,0.2945877979019082,0.21461310936658756,2,3
0.2485,0.15999191631033396,0.18138201944865728,0.20983730158730157,0.2446816645620623,0.2121637229156883,0.18159191364191363,0.2918325444151228,0.21228388167957352,2,4
0.2545,0.16262724930093012,0.18508172555151245,0.2168373015873016,0.25249636631770833,0.21928182857490902,0.18572524697524695,0.29686990314043754,0.21674026530367546,2,5
0.2525,0.16193777883286903,0.18406461625353762,0.2128373015873016,0.24891229515151642,0.21551876717820795,0.18452524697524697,0.29583252128424764,0.21565743663791462,2,6
0.26130000000000003,0.16509005871373955,0.18863898626563555,0.21423730158730156,0.24948742042757047,0.21653887532080465,0.183325246975247,0.2936452625962452,0.21409079488018576,2,7
0.2577,0.1640452239705773,0.18685877932423933,0.2136373015873016,0.24935882618899174,0.21616438790357226,0.18399191364191364,0.29533417459322364,0.21506988073750968,2,8
0.2521,0.16093927085936105,0.18331896492719502,0.2082373015873016,0.24382712230635908,0.21104238302208106,0.18159191364191363,0.29246293461316003,0.21256602976278383,2,9
0.25529999999999997,0.16314869303906188,0.18587106045096985,0.21163730158730157,0.24622513315344113,0.21384709590897985,0.18492524697524698,0.2968039950431356,0.2162292788762457,2,10
0.2601,0.16530244316463863,0.18878576091741683,0.20863730158730157,0.24497423884650968,0.21187425762760062,0.1794585803085803,0.29037102458247294,0.21047127046182357,2,11
0.24850000000000003,0.15838464848069778,0.18032997854697772,0.2104373015873016,0.2450887248563046,0.2126232608041858,0.18385858030858032,0.2945978901746165,0.2147338570781957,2,12
0.23810000000000003,0.1517027398951985,0.17270033434260074,0.20463730158730162,0.2377746064012116,0.2063863019247534,0.17919191364191364,0.2885706546306627,0.2096238457625807,3,1
0.24650000000000002,0.15840033865592487,0.18001959569363957,0.20503730158730157,0.24156848782365337,0.20834222011687203,0.18039191364191362,0.2902021953122034,0.21106650374417424,3,2
0.2497,0.16058366627875645,0.18227476330037062,0.2114373015873016,0.24543162545129496,0.2132724818832986,0.1834585803085803,0.29284221245581127,0.2140017899010338,3,3
0.24689999999999998,0.15719802414311432,0.17915723000806955,0.20903730158730158,0.243286106926257,0.21111457815758844,0.18159191364191365,0.2926629491896755,0.21257198994805565,3,4
0.24409999999999996,0.1566853092865914,0.17784530907726315,0.20503730158730157,0.23655599062586208,0.20602447704812754,0.1762585803085803,0.28346725374603954,0.20615883521211398,3,5
0.2465,0.15818769023897236,0.17968704085171805,0.20483730158730157,0.2379204654354136,0.2066075773928202,0.17812524697524695,0.285599078523143,0.2080463740344951,3,6
0.23570000000000002,0.14930983739853373,0.1704073876875536,0.1996373015873016,0.23290268952666313,0.20162054406311875,0.17492524697524697,0.282964389966086,0.20493674117742913,3,7
0.2589,0.16524155849547217,0.18833107273093302,0.21103730158730158,0.24735403838420394,0.21406617139188738,0.18079191364191363,0.291398782385261,0.21167532432799327,3,8
0.23930000000000004,0.15257675950304161,0.17348364506786054,0.20343730158730158,0.23658093822728024,0.20529039159618104,0.17852524697524694,0.2874651045391993,0.20881562094712405,3,9
0.2513,0.16001281414887888,0.18232626167561378,0.21163730158730157,0.2441706837241768,0.2128290257164867,0.18439191364191362,0.2952415288686725,0.215209931583125,3,10
0.25370000000000004,0.1610595865170909,0.18379220308281044,0.21043730158730156,0.2446237194112379,0.21250996353138898,0.18212524697524698,0.29173571652954816,0.21269381363968423,3,11
0.24609999999999999,0.15864415023924042,0.17992869844470963,0.20823730158730158,0.2422513184691001,0.21027491186777425,0.18185858030858032,0.291639866854179,0.2124047032298919,3,12
0.23970000000000005,0.15246011492757353,0.17430522108762408,0.20463730158730162,0.2376545364614048,0.20639724215079042,0.180525246975247,0.2903198480586184,0.21123915993106196,4,1
0.2501,0.15882807829649595,0.18143657587376216,0.21183730158730157,0.24639388629285988,0.21387775181823543,0.18199191364191364,0.29241578052013845,0.21279470106817408,4,2
0.2529,0.16039191531087477,0.18315352903666093,0.2104373015873016,0.24550050271565277,0.21292786844689424,0.18345858030858034,0.29411418137096895,0.21422243516435463,4,3
0.2465,0.15867075716058418,0.179939985480189,0.2104373015873016,0.24415582039692957,0.21221527981951885,0.18172524697524695,0.2909597811990934,0.21215890771042847,4,4
0.2365,0.1489947330871917,0.17102222076747342,0.19863730158730158,0.23353023348539903,0.2014730833227096,0.18385858030858032,0.2950054381021032,0.21489853167887782,4,5
0.2409,0.15219267651802987,0.17414505263125568,0.20423730158730158,0.2392459642001707,0.20692343808938846,0.17745858030858028,0.28567785427955034,0.20767927539096576,4,6
0.24930000000000002,0.1594642045340928,0.1814913905585614,0.2140373015873016,0.24784273450621208,0.21565833771802403,0.18612524697524696,0.2985364633688702,0.21747934640754937,4,7
0.25570000000000004,0.16290039417291405,0.18569842452595,0.21423730158730162,0.2486730879104045,0.21626295690477973,0.18572524697524695,0.2969901165125388,0.21677779752989898,4,8
0.24370000000000003,0.15692264043370516,0.1777700670162626,0.20543730158730159,0.23906583409336807,0.20741681791507427,0.17932524697524696,0.28893751391516914,0.20988459852549313,4,9
0.2449,0.15531414684610942,0.17721493812645078,0.20343730158730158,0.23748905153067218,0.20570690159446747,0.17719191364191364,0.28442700410633176,0.20696556746905342,4,10
0.25170000000000003,0.16032251538115042,0.18273854997898567,0.2092373015873016,0.24351544519205037,0.21133235628005856,0.18425858030858036,0.2949604063104602,0.21511848622431892,4,11
0.2333,0.14698541750024455,0.16810717460251876,0.1960373015873016,0.22926730067791445,0.19815463086246043,0.17519191364191364,0.2826907972705119,0.20504282856555617,4,12
0.2373,0.14943046306915939,0.17107734604327846,0.19863730158730158,0.23333369946386504,0.20127384910965587,0.17345858030858033,0.28047135542924345,0.2031871557083396,5,1
0.2389,0.1513596996593093,0.17260763663185213,0.19943730158730158,0.23339429185564936,0.20174006377158638,0.17359191364191365,0.2798294003799354,0.20309906409823003,5,2
0.2361,0.1490745648910947,0.17016503850619646,0.1982373015873016,0.23147564773460588,0.20027439503804423,0.17345858030858027,0.279914262977616,0.20301114401272882,5,3
0.2449,0.15552976561846193,0.17735776712668447,0.20643730158730156,0.23956220172355921,0.20811006747721134,0.17959191364191365,0.2882419178733353,0.20994755971922566,5,4
0.23809999999999998,0.15264539323429147,0.17363809404878144,0.20143730158730155,0.23383817802623835,0.203152479616278,0.18079191364191366,0.290577294590863,0.21141049573041215,5,5
0.2421,0.1536630257107475,0.17533996353153197,0.20343730158730158,0.2367695217799505,0.20533161677672238,0.17759191364191362,0.2861432848985716,0.2077823584747698,5,6
0.25010000000000004,0.16077930119939138,0.18280439524483097,0.20883730158730157,0.2441328824933112,0.21137898290075421,0.18279191364191363,0.2938767198846382,0.2137635404448322,5,7
0.25129999999999997,0.16040581249040667,0.18244523316941366,0.2116373015873016,0.2462129968691215,0.2137838192054653,0.1834585803085803,0.29353847295784635,0.21414406212731818,5,8
0.22250000000000003,0.14103754593882806,0.16102206574043118,0.19783730158730156,0.2312710342423763,0.2000654368102772,0.17439191364191362,0.28134117154662985,0.20411888682578122,5,9
0.24050000000000002,0.1547656990493341,0.17544534242090062,0.19583730158730156,0.2295479526540773,0.19825530373610512,0.17372524697524697,0.28081787849383083,0.20353281848871416,5,10
0.2293,0.14413614029551908,0.16496849531296254,0.1974373015873016,0.22852430443852573,0.19858673178099928,0.17412524697524698,0.28116765513928993,0.20395856924502107,5,11
0.2497,0.1597095606458273,0.1815780473626936,0.2096373015873016,0.2436930042141443,0.2117876732229393,0.18292524697524698,0.2917354026908913,0.21331935461455914,5,12
0.22570000000000004,0.1424814764865512,0.1627887092311742,0.1958373015873016,0.2280315259207472,0.19754817924056223,0.17505858030858026,0.2824349126351381,0.20493079851547888,6,1
0.22250000000000003,0.13949581913564618,0.16042399422506734,0.18663730158730157,0.2167066180512876,0.1882554587132821,0.16225858030858029,0.266051431298793,0.19110675534491686,6,2
0.2465,0.1574825766047566,0.179173072043073,0.2046373015873016,0.23792845903006424,0.20652881302390796,0.17919191364191364,0.2875101950352186,0.20944975857745338,6,3
0.24330000000000002,0.1561140541914973,0.1774467656653748,0.20183730158730157,0.23586282602472533,0.20405604823146825,0.17799191364191363,0.2872551224504246,0.20835468189668457,6,4
0.2381,0.15195635931499438,0.17298571957950032,0.19903730158730162,0.23405190020590474,0.20201097914006919,0.17492524697524697,0.28313676332417076,0.20505291428858835,6,5
0.2357,0.148614672407131,0.17031396972657528,0.19503730158730162,0.22842349816419003,0.19728939525808556,0.17332524697524698,0.2809995900202657,0.2033888840948085,6,6
0.2509,0.1594522733509542,0.1819264498285715,0.2082373015873016,0.24153238755468867,0.2099239468641299,0.18359191364191363,0.29284561025352857,0.21409319823151918,6,7
0.2277,0.14419817036771876,0.16442828818392646,0.1892373015873016,0.2216485053779272,0.19148509557895635,0.16812524697524697,0.27287484209553126,0.19726338823563086,6,8
0.2397,0.15397786909176733,0.1748119733223175,0.2010373015873016,0.23542948399969532,0.2034764820254435,0.17759191364191365,0.2866381169755547,0.2079415050302105,6,9
0.23930000000000004,0.15354786124558303,0.17422900786329273,0.20503730158730157,0.24063601167955054,0.20793789283130656,0.18159191364191365,0.29285610048282684,0.21270810891284248,6,10
0.2581,0.16385063600194844,0.1868692019993254,0.2134373015873016,0.2477678109320322,0.21554634944674728,0.1850585803085803,0.29611765511886995,0.21611918162157012,6,11
0.2409,0.15387101030727698,0.175242324957441,0.20083730158730156,0.23415784358014466,0.20290199303473555,0.1790585803085803,0.2878708153746315,0.209297054521699,6,12
0.24250000000000002,0.1553986594697087,0.17643919040061817,0.2000373015873016,0.2339147637584742,0.20233921992956067,0.177725246975247,0.28714184476949994,0.20815591211932546,7,1
0.2369,0.14875220597492772,0.17031791876678037,0.19783730158730156,0.23072105745331278,0.19992537709038607,0.17799191364191363,0.2856919463820157,0.2080494468042725,7,2
