precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.27139959432048677,0.08516309587408656,0.12572364280189796,0.2435026884316945,0.15026472716984868,0.1790168084533027,0.22541675138024023,0.2014576723961655,0.20480495454836006,1,1
0.26693711967545636,0.0834829866464755,0.12330717075206582,0.2465452847805789,0.15288391308326682,0.1817102931300074,0.22487584536266078,0.2013992987829894,0.20451692065356994,1,2
0.2645030425963489,0.08326280620432834,0.12280121904415096,0.24512540648443287,0.15049101095235265,0.17971075339242865,0.22406448633629164,0.20009732264617153,0.2035253844160634,1,3
0.2640973630831643,0.08317912334249389,0.1227400082451611,0.24106861135258703,0.14786978978920656,0.1765498987346402,0.22014291770884062,0.19660334946461436,0.1999138203307355,1,4
0.2709939148073022,0.08488065677184493,0.12537389548970929,0.24208281013554847,0.14910874555580644,0.17774729429118058,0.2196020116912612,0.19607859550744078,0.19940487847787164,1,5
0.26774847870182555,0.08411590264248496,0.12414074015403843,0.24776232332013268,0.15318511610463606,0.18232377935946478,0.2239292598318967,0.20083877043248338,0.20373417017664683,1,6
0.2689655172413793,0.08387779027757009,0.12403998738405919,0.24370552818828684,0.14989209626594946,0.17875033679501157,0.2239292598318968,0.200947946487955,0.20373664561956295,1,7
0.262474645030426,0.08237191058781469,0.12151723614193118,0.241068611352587,0.14889642372280792,0.17726700067687146,0.22081905023081494,0.19827000117919405,0.20101208980067628,1,8
0.267342799188641,0.08408107161401185,0.12397460944964096,0.24512540648443287,0.15110880627371,0.18013276460977934,0.22582243089342482,0.2018512133470617,0.20516640601104089,1,9
0.2661257606490872,0.08378424437886473,0.12356682498607563,0.24370552818828686,0.1497849551435648,0.17885872829415156,0.22352358031871214,0.20040387135027288,0.20337432796743435,1,10
0.26369168356997974,0.08242159834593912,0.12178540745952081,0.2435026884316945,0.15041852821101803,0.17909291908515226,0.22487584536266075,0.20129291718197515,0.2044886686231088,1,11
0.25070993914807305,0.07928342360617377,0.11689702369481175,0.23741749573392576,0.14649108711252565,0.1745109902829507,0.21554521655941533,0.19370808815139887,0.1961783302811081,1,12
0.267342799188641,0.08365186064516016,0.12365231090179474,0.24066293183940243,0.14877801947757435,0.17693239930031457,0.22230654177915843,0.19871596936730906,0.20205041143845065,2,1
0.26369168356997974,0.08278025462705386,0.1220227678344934,0.2424884896487331,0.1494242682931585,0.178064281467232,0.21973723819565605,0.1959631201306696,0.19946266721000835,2,2
0.2705882352941177,0.08550649513487812,0.12592085844496997,0.24613960526739434,0.15175209257546451,0.18086636610772908,0.22163040925718416,0.1986542191124977,0.20168929098014327,2,3
0.26166328600405686,0.08203421214949459,0.12113095172858676,0.2388373740300718,0.1467206095552759,0.17498561489419842,0.22190086226597383,0.1990843060918583,0.20182880180027454,2,4
0.26774847870182555,0.0841343967656746,0.1241993078004466,0.24816800283331722,0.1537606117468098,0.1827795603855697,0.2274451489461632,0.20354589001653325,0.20661578854910015,2,5
0.2645030425963489,0.08283748754443314,0.12224777209513375,0.2432998486751022,0.15031978476195154,0.17886219176575954,0.22257699478794812,0.19947328856991786,0.20238642009665786,2,6
0.2612576064908722,0.08194532519783929,0.1209871414987397,0.23822885476029493,0.14610286152155239,0.1744780304944287,0.21933155868247145,0.19647576548664625,0.19940636095691097,2,7
0.25963488843813387,0.08158787482216419,0.1204897155369079,0.2406629318394024,0.14875185991069106,0.17692177586532506,0.22014291770884065,0.19755076220262796,0.20020629174175272,2,8
0.25841784989858013,0.08144533073743147,0.11997332217192962,0.24248848964873307,0.14928680112540996,0.17801109948621197,0.2210895032396047,0.19856188740861727,0.2012553871806478,2,9
0.25476673427991886,0.08050509210928426,0.11855519702375905,0.24532824624102517,0.1508292521778121,0.18001442132134216,0.22298267430113272,0.20028600271806765,0.20301138768227026,2,10
0.25841784989858013,0.08131334625002626,0.12002077257532481,0.2357947776811874,0.14608307831801298,0.17365376770641633,0.2163565755857845,0.19434374378584382,0.1968386363056065,2,11
0.26855983772819475,0.08416027324846152,0.12425493757975374,0.24370552818828684,0.15105859644895464,0.1796027867004975,0.22203608877036868,0.19878418053882524,0.20185595491609165,2,12
0.272210953346856,0.0851155665096036,0.1258017570894188,0.2414742908657716,0.14899074343058316,0.17748308997406698,0.22149518275278926,0.19792555754215804,0.2012965820687866,3,1
0.2559837728194726,0.08157253625455312,0.11992269238005265,0.231332303036157,0.1426888419026438,0.16995724445423155,0.21595089607259993,0.19512693713848916,0.19703802744108842,3,2
0.26855983772819475,0.08473494457038701,0.12482399300386024,0.24248848964873307,0.149877878343197,0.17842631880289997,0.22338835381431732,0.19978019709620917,0.20309907148593873,3,3
0.25841784989858013,0.08058207198894016,0.11916013489734409,0.2390402137866641,0.14761139910428123,0.17569784733359559,0.21919633217807657,0.19594868164720286,0.19918714204022103,3,4
0.2628803245436106,0.08249223613041634,0.12178211528450957,0.23762033549051803,0.14743101368231093,0.17505419790093774,0.21879065266489203,0.1957190862519691,0.19881977070638227,3,5
0.26693711967545636,0.08385495953191413,0.12362859742030152,0.24127145110917933,0.1491699643780934,0.17749006028474915,0.21879065266489203,0.1951638428294557,0.19860504181725538,3,6
0.2580121703853956,0.08111639569184877,0.11965400414464186,0.2408657715959947,0.14918464738516776,0.17741463682939226,0.21865542616049716,0.19561778433686547,0.19863714472047958,3,7
0.2616632860040568,0.08232260744952107,0.12147945813272658,0.24086577159599473,0.14869260708224027,0.17715378873991044,0.22054859722202524,0.19773564685348113,0.20053747141639885,3,8
0.25882352941176473,0.08134098773226545,0.11997703539137794,0.24309700891850994,0.15068881782207874,0.17919067043841858,0.22095427673520981,0.19700922056969222,0.20052645193917554,3,9
0.27545638945233264,0.08709591063185255,0.12828850453061652,0.24837084258990955,0.15333546176924556,0.18272198461532838,0.22433493934508134,0.20067161079325854,0.20377725804424374,3,10
0.2661257606490872,0.08373360901481088,0.12351801028334128,0.24471972697124825,0.15103557626853123,0.17987048882884696,0.22068382372642006,0.19646488552835376,0.20014007855990718,3,11
0.26085192697768766,0.0823078809497993,0.12130675453228132,0.24046009208281013,0.14875115565679392,0.17700400368695315,0.2212247297439995,0.19799475919473683,0.20106046054720875,3,12
0.26409736308316434,0.08342786734093012,0.12263435605912229,0.24269132940532534,0.14893698146348153,0.17770856062792637,0.22379403332750186,0.1998452097213292,0.2031487636374738,4,1
0.25963488843813387,0.08047753584447617,0.11910443777271319,0.2443140474580637,0.15112395785422258,0.1797484695867394,0.2210895032396047,0.19864963337182648,0.2013922732871422,4,2
0.2661257606490873,0.08379781870747688,0.12356893349292826,0.24086577159599473,0.14864079368435995,0.17695580140964984,0.2224417682835533,0.19800498735600372,0.20178917526516812,4,3
0.2705882352941177,0.08482705507589464,0.12520092178347741,0.24451688721465598,0.15064573910038942,0.17948918196483268,0.22054859722202524,0.19779333480323816,0.2006276388399988,4,4
0.2519269776876268,0.07996616165169017,0.11733902069462011,0.2390402137866641,0.14682846017927675,0.1750935785461899,0.22284744779673787,0.19889970901472223,0.20221150298985627,4,5
0.25720081135902634,0.08057996561121271,0.11884633424569441,0.23701181622074116,0.14609347395370206,0.17403420123178695,0.21811452014291768,0.19541367049032743,0.19831153356379108,4,6
0.2718052738336715,0.08472550667951896,0.12540761065519554,0.24979072088605556,0.15418325719597334,0.1836379627410695,0.22798605496374258,0.20450117492175943,0.2075377735328389,4,7
0.27505070993914804,0.08665706742500999,0.12776147622166978,0.24755948356354032,0.15308042662977167,0.18216669799090793,0.22311790080552757,0.19960399755429867,0.20285482795026377,4,8
0.26328600405679514,0.08288077558457278,0.1221874298685524,0.23944589329984867,0.147845439202785,0.17607633028169237,0.21987246470005087,0.197186253695,0.2000857683157251,4,9
0.2616632860040568,0.08191344232898884,0.12091584365545639,0.23498341865481828,0.14500333398711004,0.1727500100749225,0.2151395370462308,0.19278750014975624,0.19573133335028123,4,10
0.2653144016227181,0.08307333947603154,0.12270786883087982,0.24755948356354035,0.1520188874009835,0.1814694376782559,0.2224417682835533,0.19907400483480894,0.20226932771767017,4,11
0.25922920892494933,0.08093910947133907,0.11965079829479405,0.22970958498341867,0.14094105990974246,0.1681602272941543,0.20743162629572368,0.1849140959657404,0.1882483495206438,4,12
0.25963488843813387,0.08167248300130137,0.12036399253234324,0.236200457194372,0.1463345900560021,0.1740350990404709,0.21513953704623073,0.1930639138505023,0.19591080182550752,5,1
0.2535496957403651,0.07903893714618855,0.116629799401845,0.2337663801152645,0.14340094708962672,0.1710203603892069,0.2128406864715181,0.19128203481619238,0.19392419256223178,5,2
0.25517241379310346,0.07958841980550342,0.11754632188611344,0.23437489938504139,0.1433396388242221,0.17134236868389063,0.21662702859457422,0.193998002704,0.19691835238310249,5,3
0.2782961460446247,0.08820378755357823,0.12975062594861822,0.24938504137287096,0.1530984462349275,0.18296012018288949,0.22568720438902992,0.20183742968890286,0.20502038794724178,5,4
0.25517241379310346,0.07976227836839808,0.11760915209282576,0.23457773914163366,0.14480680495033915,0.17222576545788576,0.21703270810775882,0.19335601906956287,0.19670170451803118,5,5
0.26044624746450307,0.0815710619356304,0.12036445744710524,0.23762033549051803,0.14621629741395967,0.17429746719612094,0.21730316111654854,0.1945492084727279,0.19765239504327933,5,6
0.26328600405679514,0.08284614439162766,0.12214586220884008,0.24613960526739434,0.15210653211570038,0.18109465469745234,0.2237940333275019,0.20027528489831867,0.20349574672055382,5,7
0.2693711967545639,0.08448973060410281,0.12465865470523492,0.24715380405035578,0.15288876584433347,0.18192775766048197,0.2251462983714505,0.20203412452632602,0.20501003897818942,5,8
0.24827586206896554,0.07830837726577806,0.11524731003389534,0.22727550790431114,0.139173970271896,0.1661843625153937,0.21338159248909755,0.1914779681264213,0.19410747679162046,5,9
0.2539553752535497,0.07904776099086594,0.11689336943970273,0.22727550790431114,0.1386590017298041,0.1659968134609776,0.21094751540999004,0.1874491941567044,0.19111114424646475,5,10
0.25030425963488845,0.07813478333880196,0.11528919629792547,0.22768118741749574,0.1401082905998425,0.16682058901826546,0.2154099900550205,0.19227473913719303,0.19534456064783165,5,11
0.2657200811359027,0.08345190422370362,0.12314872655963643,0.24309700891850994,0.15026561527065618,0.17891842384289347,0.22257699478794812,0.19851068270635608,0.2020533731889924,5,12
0.2531440162271805,0.07996039600153708,0.1176447946668147,0.23112946327956468,0.14198745452663877,0.1694028258459041,0.21676225509896907,0.1921046425295183,0.19595797647858193,6,1
0.25841784989858013,0.0810821176913308,0.11963671823066496,0.2309266235229724,0.14128668984325657,0.1686486010893372,0.20973047687043628,0.1871207612048978,0.1901519575923071,6,2
0.25882352941176473,0.08065146554279377,0.1192251814350897,0.24046009208281013,0.14772315262587482,0.17632483283803999,0.2196020116912612,0.19571361103358073,0.1992419187722087,6,3
0.2563894523326572,0.08034811075429568,0.11858685151067201,0.2388373740300718,0.14642386434549312,0.17488457244498942,0.21824974664731256,0.19524717829434804,0.19832786288902257,6,4
0.2519269776876268,0.07813985236283223,0.11572381718884368,0.2309266235229724,0.1420290086937997,0.1692784435291515,0.2118941009407541,0.18952070224108655,0.1925523686186393,6,5
0.26206896551724135,0.08318335691015094,0.12220374153423645,0.24248848964873307,0.14885888167446465,0.17743868484635048,0.2223065417791584,0.1982166633729822,0.20141240919629644,6,6
0.26977687626774854,0.0845856450716536,0.1248916720644912,0.2467481245371712,0.1520634379525355,0.18119177924118737,0.22298267430113272,0.19986847606128283,0.20278932488857282,6,7
0.26044624746450307,0.08000229035953248,0.11872364138210754,0.2276811874174957,0.13877544261687966,0.16592139092750094,0.20526800222540587,0.18366106358618645,0.18640140962002402,6,8
0.2709939148073023,0.08412764787239081,0.12461795185399341,0.249385041372871,0.15191013133442038,0.18187753342046764,0.2237940333275019,0.19874997761012256,0.20261600508317168,6,9
0.2689655172413793,0.08451997564179772,0.12452234577098735,0.24755948356354035,0.15268805663274984,0.1817375028228951,0.22609288390221452,0.20233187789541207,0.2053162445614168,6,10
0.28235294117647064,0.08853794701201315,0.13072933060879458,0.25121059918220157,0.15434122569202252,0.18422285978127106,0.23177239708679873,0.20840427480767984,0.21115585373160548,6,11
0.26044624746450307,0.0813934192562873,0.1201530430934333,0.23822885476029493,0.14666159454135627,0.1747041754473029,0.2209542767352098,0.19726250458176142,0.20057804907467972,6,12
0.26774847870182555,0.08395519507639353,0.12398939452704902,0.24086577159599473,0.14837490376147378,0.17680675809335028,0.22163040925718414,0.19864097040961395,0.20164213706359357,7,1
0.26044624746450307,0.08001679656880467,0.11878945727223403,0.2337663801152645,0.14269292756661878,0.17069312001303172,0.21906110567368173,0.1943577511455445,0.1982859931393875,7,2
0.2539553752535497,0.07948094762754296,0.1172213484512676,0.2388373740300718,0.1476607541193544,0.17559222737981212,0.21716793461215367,0.19422239263469615,0.19721476953997966,7,3
0.2466531440162272,0.07728885484071266,0.11409610019837396,0.22220451398950386,0.13520905352453164,0.16203615409689384,0.20770207930451337,0.18506417208337206,0.18834549320692684,7,4
0.2588235294117647,0.08137754922254278,0.11988248096078757,0.23478057889822596,0.14490407830877627,0.1723478786176134,0.21689748160336395,0.19444156871215668,0.1971076030283753,7,5
0.26774847870182555,0.08439116339583605,0.12435685629294059,0.2414742908657716,0.14825891413738004,0.17696631406947855,0.22244176828355328,0.19871983556380354,0.20197383930037288,7,6
0.2563894523326572,0.08062530103447833,0.11871594033095,0.23802601500370263,0.14639507393420628,0.17454708220311188,0.22041337071763034,0.19711259204427758,0.20023056354130256,7,7
0.27829614604462477,0.08806151886650548,0.12953816058252773,0.2501964003992401,0.1542053130151286,0.1838284409138918,0.2289326404945066,0.2046037433197301,0.20799826155726808,7,8
0.26409736308316434,0.08302840366753865,0.12246049554678846,0.24451688721465598,0.1506414110580367,0.17955353564136683,0.22014291770884062,0.1967303381899349,0.1999506372946908,7,9
0.25882352941176473,0.08164084244465146,0.12024594997566514,0.23153514279274928,0.14172524136178594,0.16931072535540148,0.2156804430638102,0.19258546479281777,0.19557247262445912,7,10
0.2417849898580122,0.07544367842952333,0.11133373731869069,0.22017611642358093,0.13476839644978642,0.1609408187781751,0.205132775721011,0.18301156943587216,0.1860206819555671,7,11
0.26328600405679514,0.08215427820672305,0.12138653105077678,0.23620045719437202,0.14527177299954339,0.17324823007717685,0.2145986310286513,0.19128326390846287,0.19478835458499735,7,12
0.25841784989858013,0.08173891375697163,0.12024975727802976,0.239648733056441,0.14822042894008586,0.17632209822042214,0.22000769120444577,0.19673279498113122,0.19993272315477484,8,1
0.2612576064908722,0.08249406453251451,0.12138005165663593,0.23802601500370266,0.14589308363177433,0.1740326518162002,0.22014291770884065,0.1963620708450046,0.19951398046859944,8,2
0.24827586206896554,0.07810133939266228,0.11514791658956236,0.22747834766090344,0.13791816769429915,0.16518008673514709,0.2114884214275695,0.18834199033058996,0.19131757943621072,8,3
