precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@15,recall@15,f1@15,layer,head
0.49290060851926976,0.16024438841771038,0.23431051086763485,0.43265720081135906,0.2750571676433522,0.32374795695896,0.3912329387988617,0.36579355167400196,0.36393605603996876,1,1
0.4961460446247465,0.16048292802209313,0.23508382521715895,0.4334685598377282,0.2755728240841741,0.3244300870518961,0.39258520384281037,0.366444055388592,0.36498931651494215,1,2
0.4803245436105477,0.15523744222239674,0.22745413657170802,0.4279918864097363,0.2716189354424371,0.3199572731999051,0.3833898015439598,0.3590155152336895,0.3569783913701783,1,3
0.48194726166328605,0.1565663228758107,0.22888992529780422,0.4186612576064909,0.2668226869019939,0.31361554730430974,0.381226177473642,0.35445850358818676,0.35377268120601535,1,4
0.4969574036511156,0.16157682837462428,0.23621444424762097,0.4290060851926978,0.2725678562156548,0.3210074331263105,0.38650001114504157,0.3611225039614719,0.35948711083325746,1,5
0.4896551724137932,0.1585701440455528,0.2322866517906726,0.43265720081135906,0.2751151111182593,0.32380597198255456,0.3921795243296258,0.36560849149990765,0.36436247425049884,1,6
0.4823529411764706,0.1566493297732067,0.22891741283801886,0.42210953346855984,0.2690817892956556,0.31634807451728825,0.38041481844727276,0.35386631979966593,0.3529302430642461,1,7
0.4924949290060852,0.15945629439953588,0.2335245246016449,0.43103448275862066,0.27438890494933843,0.322769886594965,0.39042157977249253,0.36445088824256416,0.3629549383091364,1,8
0.49452332657200815,0.16091153794115517,0.23525275123977116,0.43651115618661257,0.27807181792906754,0.3270328183003361,0.3916386183120463,0.36539854792365783,0.36411692275934304,1,9
0.4754563894523327,0.153566615669011,0.22494476901967864,0.41298174442190666,0.263088943432675,0.3092055416703129,0.37879210039453454,0.3529899843530267,0.35176224954695556,1,10
0.49371196754563895,0.16009431280177322,0.23426218067723475,0.43610547667342797,0.27687322963049915,0.3262081296816665,0.39393746888675896,0.3684507190302672,0.3666331104229133,1,11
0.48762677484787026,0.15812544726655,0.23133381412137088,0.43144016227180526,0.27370458580114543,0.32225363065455925,0.38501251959669813,0.3597352063039946,0.3580880195883073,1,12
0.4847870182555781,0.156309099366738,0.2290340814762347,0.43204868154158216,0.2730583130501752,0.3220720069690797,0.3836602545527495,0.3560769318346582,0.355661039473753,2,1
0.5083164300202839,0.16521136397942876,0.24153929061666612,0.4432048681541582,0.28264421556869174,0.3321476030750687,0.4005635676021071,0.37453078997571404,0.3725961976882346,2,2
0.48438133874239353,0.15719179070537612,0.22970341637466343,0.43326572008113595,0.27603552237291484,0.3246436852563859,0.3917738448164412,0.3649402340257338,0.36381376619030387,2,3
0.47991886409736306,0.15638335556587118,0.22856743905684743,0.4356997971602434,0.2799589100444038,0.3277185994542329,0.4002931145933174,0.3747412839519998,0.3724683756235607,2,4
0.47383367139959437,0.15380736693530342,0.22477972629613804,0.4223123732251521,0.26964447554265647,0.3164119345214901,0.3829841220307752,0.3574224596304197,0.3559904002623828,2,5
0.491683569979716,0.1590254513033299,0.23297018111851217,0.44016227180527384,0.2806975762510118,0.3299918636115141,0.3929908833559949,0.367665625185729,0.3657882141594289,2,6
0.4981744421906694,0.16191191131847685,0.23661131401352853,0.44604462474645035,0.2856016057396168,0.33513216891144976,0.4052964952559273,0.3794726714673099,0.37728284012082214,2,7
0.4803245436105476,0.15664264265646485,0.22874988773026228,0.41460446247464505,0.2649151225803098,0.31089914095124155,0.3814966304824317,0.35645114572135517,0.35479153360771043,2,8
0.5030425963488844,0.16286249437873374,0.2384114340410558,0.4405679513184584,0.28079554758194386,0.32998756442840516,0.3986703965405791,0.37374513325605047,0.37134544400826053,2,9
0.4884381338742394,0.15833053038498762,0.23164443139518096,0.4354969574036511,0.27781750521289605,0.32628433594498335,0.40299764468121474,0.37753522303074727,0.37508746666850357,2,10
0.48884381338742394,0.15893482583081162,0.23210307549465486,0.4275862068965517,0.2732801701168792,0.3207332380915014,0.38758182318020046,0.36249934189826055,0.36073159707345437,2,11
0.4815415821501014,0.15625049321391277,0.22848821882217285,0.4265720081135903,0.27048163844127865,0.31845551346862366,0.38528297260548783,0.3583215546450984,0.35747823423398,2,12
0.4949290060851927,0.16185250406834298,0.23634229245842936,0.4427991886409737,0.28364222045798543,0.3327671956212647,0.40042834109771225,0.37495397032450645,0.3726041713904177,3,1
0.4778904665314402,0.1557638961921377,0.22728017108069098,0.41744421906693713,0.26637267484133287,0.3130234806747267,0.38379548105714434,0.35995283906390924,0.35748952318748173,3,2
0.4697768762677485,0.15198852144686378,0.22231221644389776,0.41541582150101425,0.26450452117556195,0.31099893944199264,0.3789273268989294,0.35318875897871854,0.3519307170795129,3,3
0.4519269776876268,0.1446435465466781,0.21235379174980507,0.40791075050709946,0.2604009590022067,0.30570623671970304,0.37121941614842224,0.34643730093718017,0.34479831639612324,3,4
0.488843813387424,0.15955236235882791,0.23282607265005711,0.4354969574036511,0.27863238612305996,0.3268905579648387,0.39353178937357436,0.3674462138509164,0.3658108670746696,3,5
0.47139959432048684,0.15254278265005522,0.22317582794507415,0.41501014198782954,0.2642426047328987,0.3107407811568045,0.3808204979604574,0.35526033802421647,0.353945594027712,3,6
0.447870182555781,0.14553000160442295,0.21294664651374512,0.3943204868154158,0.2514979328527049,0.29556095338836874,0.35688540668256696,0.333424343918395,0.33191466330154573,3,7
0.48438133874239353,0.15762299469052313,0.23010817620297844,0.427789046653144,0.2715320084689075,0.3198928422353285,0.3892045412329388,0.36239016899304327,0.3613712828690629,3,8
0.4969574036511156,0.16151399134809397,0.236188210241828,0.4330628803245436,0.27546605977148314,0.32416503755108284,0.39353178937357436,0.3685915742562433,0.3665593121752214,3,9
0.5095334685598377,0.16500763004629684,0.2415758793381306,0.444421906693712,0.28355429026977685,0.3330476239663393,0.3933965628691795,0.3670468185534273,0.3655466430560387,3,10
0.45963488843813394,0.14996842729032617,0.21933021535881284,0.4186612576064908,0.2683197039495489,0.3147456112239764,0.3820375365000111,0.3583376138082307,0.3558073189853572,3,11
0.483975659229209,0.15645256743228247,0.22907317868316385,0.4221095334685599,0.26865704099687066,0.3160954998151684,0.3848772930923033,0.35925605587789605,0.3577322940426086,3,12
0.5010141987829615,0.16332997457618414,0.2386082209991273,0.4387423935091278,0.2805014478104032,0.32907549050551477,0.3962363194614716,0.3701594818143497,0.36836927204734005,4,1
0.47342799188640977,0.15316245869509765,0.2240652767846534,0.4259634888438134,0.2708470381876247,0.3185754184064011,0.38257844251759054,0.35653894756995763,0.3553736043173755,4,2
0.4957403651115619,0.1607431093001732,0.2352098091836594,0.43326572008113595,0.27637722066531234,0.32479099896876257,0.3928556568516001,0.3674788278490001,0.3654513615332282,4,3
0.4811359026369168,0.15694995506807005,0.22908178040492785,0.42677484787018255,0.2719351973765434,0.3197542220267492,0.3886636352153594,0.36229899567151314,0.3611121450288017,4,4
0.48438133874239353,0.15863998333895757,0.23153825994612043,0.424340770791075,0.2708011538481403,0.3182074084450099,0.38136140397803686,0.35757028963829446,0.35497737556759645,4,5
0.49371196754563895,0.1601119031682317,0.23425447950607334,0.4283975659229209,0.27285183423798043,0.320696278539327,0.3862295581362518,0.3600265509866212,0.3588242902827087,4,6
0.5111561866125761,0.16688185444094053,0.24372134785163635,0.4440162271805274,0.28479840612552637,0.33350794087954305,0.40205105915045064,0.3758107396172164,0.37385366463637754,4,7
0.4933062880324544,0.1602001991439636,0.23425746032189707,0.43326572008113595,0.27528086924254386,0.32402272625831574,0.3938022423823641,0.36724704375503114,0.3658921363608997,4,8
0.493711967545639,0.1609500828999542,0.23482727575730608,0.4340770791075051,0.2777300501701874,0.32587413258436904,0.3955601869394973,0.3693710381951195,0.3676813498399658,4,9
0.4908722109533469,0.1591089952840542,0.23258236885362749,0.4344827586206897,0.27736301956098836,0.3258237992679118,0.3921795243296257,0.3672588125658658,0.3650324669404582,4,10
0.4904665314401623,0.15861264920431692,0.23215365384141531,0.4286004056795132,0.2720103144044991,0.32035528950610664,0.38798750269338506,0.3614438764087283,0.36035590040765386,4,11
0.4993914807302231,0.16188966351378017,0.23675244472706597,0.4450304259634888,0.28429174377618976,0.33383724502831913,0.40083402061089696,0.3754690907173111,0.37301625963427687,4,12
0.5075050709939148,0.1639910148258566,0.2401007668602241,0.44665314401622713,0.28404563030233443,0.3340035367479948,0.4002931145933174,0.37259655251869495,0.37172492818527614,5,1
0.41947261663286006,0.1359132361182911,0.19869451010795716,0.373630831643002,0.23760176063112223,0.27927551946056917,0.34390366226066027,0.3218468050870265,0.3198584933305811,5,2
0.4843813387423935,0.15663168292397348,0.2292230670258754,0.42352941176470593,0.2701110441611693,0.3175261895837417,0.3854181991098826,0.3594563517147227,0.3579191257462809,5,3
0.4754563894523326,0.15398610550364747,0.22532998304990284,0.4176470588235294,0.26528632173113953,0.3123527379571635,0.3777102883593756,0.3519874257106085,0.3508342114403068,5,4
0.43853955375253545,0.14127354479897228,0.20705074556396647,0.37849898580121705,0.2398204109798365,0.2823739404522124,0.3409286791639733,0.3192203313769096,0.31708423009438447,5,5
0.49574036511156183,0.1610527589321419,0.23537423239824204,0.4415821501014199,0.2815218609560721,0.33099045844925645,0.4008340206108969,0.37405529487601935,0.37260801796961324,5,6
0.4892494929006085,0.15913067047477847,0.23240329850054386,0.4302231237322515,0.27453826447042695,0.32247930061444013,0.38622955813625187,0.3593135486457659,0.35849689008952734,5,7
0.4718052738336714,0.15331507421155047,0.22412748045284744,0.4212981744421907,0.26840460594520227,0.31559139615269444,0.3796034594209037,0.35475982771710657,0.3529869358827803,5,8
0.4385395537525355,0.14018085574092434,0.20587038609452749,0.38640973630831643,0.24583681846222616,0.28906151215066395,0.3535047440726954,0.3313219720630964,0.32894270704038164,5,9
0.4924949290060852,0.16028618739260092,0.2345444058693066,0.4290060851926978,0.27419774333397945,0.3218797750233572,0.37622279681103205,0.35279700059835756,0.3503086889779625,5,10
0.4750507099391481,0.15339672438961352,0.22460888229108614,0.41683569979716023,0.26512778976269546,0.3119311593540989,0.3797386859252985,0.3548020715334036,0.35307878707594215,5,11
0.493711967545639,0.160238291169245,0.2345856367878157,0.4290060851926978,0.27508995368902667,0.3225393503215645,0.38474206658790844,0.361178027019305,0.35866905673621646,5,12
0.49452332657200815,0.16020567871303404,0.23459131958336654,0.44300202839756586,0.2828133838642646,0.33220843817436396,0.3940726953911538,0.3678027314941589,0.36625380525174583,6,1
0.47626774847870185,0.1530126341929329,0.224535820683919,0.4208924949290061,0.26824365594880945,0.3153553246739462,0.3796034594209036,0.3541582305863135,0.35267963820512455,6,2
0.47058823529411764,0.15284342697377984,0.2234559216463203,0.42210953346855984,0.26956719025427417,0.3166357817219285,0.3814966304824317,0.35633144984262133,0.3546707138470345,6,3
0.48884381338742394,0.15954438568836452,0.23280931169900868,0.4273833671399594,0.2727066436671562,0.32032758807470213,0.3910977122944669,0.36593327360883926,0.3639062247284313,6,4
0.48600405679513187,0.15795360044285667,0.23100466219493465,0.43671399594320487,0.2783962707421463,0.32724197923282816,0.3901511267637028,0.36404780304054185,0.36273383769766454,6,5
0.48356997971602433,0.15646936079473664,0.22929291705220772,0.4243407707910751,0.27000685378518635,0.31779952513624593,0.3854181991098827,0.359900076757138,0.35839194694821047,6,6
0.47910750507099387,0.15478678925808192,0.22659807770284232,0.41744421906693713,0.2653835712890615,0.3124050811704567,0.37419439924510917,0.3478468912477536,0.3471769881113044,6,7
0.48640973630831646,0.15736235283390596,0.23038298507466268,0.4253549695740365,0.2706920960013703,0.31844061919139766,0.38866363521535935,0.3637787816509916,0.36163516439364063,6,8
0.4803245436105477,0.15625631921933875,0.22825485685863808,0.4241379310344828,0.27129223933197866,0.31831202159093863,0.3809557244648523,0.3562014085680891,0.35417750550389127,6,9
0.452738336713996,0.14623387412331093,0.214242324479049,0.41379310344827586,0.26556851242436164,0.3110790821027362,0.36878533906931477,0.34617251173011265,0.34372010425341326,6,10
0.4904665314401623,0.16023468505803504,0.2336407697495294,0.4302231237322516,0.2737595117948562,0.3221232224206027,0.3901511267637028,0.3646664026914703,0.3628664655791599,6,11
0.493711967545639,0.15981467478499245,0.23405459744202484,0.43671399594320487,0.2779248622643948,0.3269987357923253,0.39420792189554865,0.3678278312622233,0.3664180723275719,6,12
0.45841784989858014,0.1487117700004604,0.2173569735169426,0.4064908722109534,0.260478176146684,0.3054554452079735,0.37270690769676573,0.34779252220344875,0.34649905048579066,7,1
0.45152129817444225,0.14518903542794284,0.21293271905787553,0.40689655172413797,0.2595314339944104,0.30484921503623774,0.36351150539791516,0.3402263606892367,0.33813028719648835,7,2
0.46409736308316435,0.15001307236191894,0.2196387476037366,0.40202839756592296,0.2561219570177794,0.30102006145537835,0.3682444330517353,0.34482470259863157,0.3428095032655934,7,3
0.4778904665314402,0.15471973030809438,0.22638580570511002,0.4253549695740365,0.27127142494352874,0.31876588748197315,0.38271366902198545,0.35804989077453947,0.35584596382663064,7,4
0.47748478701825553,0.15445754757895297,0.22615239302803572,0.43042596348884377,0.2737217781561164,0.3220742851589687,0.3877170496845953,0.3613912390923623,0.36019434324226335,7,5
0.4742393509127789,0.15354573352165407,0.22459015573431182,0.41602434077079115,0.265673354089364,0.31202469477625033,0.3791977799077191,0.3538181380835831,0.35235008023347253,7,6
0.4904665314401623,0.1601318282935074,0.23378554549281277,0.44442190669371195,0.2826871523582805,0.33260407028589795,0.39285565685160007,0.3674492963231909,0.36551050320827155,7,7
0.4912778904665314,0.1597538461422808,0.23340562673042708,0.4279918864097363,0.2720234968691597,0.32021399617238083,0.38893408822414904,0.3619146423552083,0.3610700611798841,7,8
0.4689655172413793,0.15108078165228309,0.22140974237105635,0.4105476673427992,0.26176125095819297,0.30747071090213035,0.37094896313963255,0.34561553374427706,0.34444791342271774,7,9
0.49290060851926976,0.16048813336539183,0.23431859359154486,0.4330628803245436,0.27631110852669705,0.3246202081852869,0.3936670158779692,0.3670199371849502,0.3657639930914248,7,10
